"freq"	"ch 1"
18567.0	-118.51
18568.0	-114.9
18569.0	-121.6
18570.0	-140.42
18571.0	-133.34
18572.0	-131.12
18573.0	-127.28
18574.0	-126.81
18575.0	-122.33
18576.0	-128.77
18577.0	-120.85
18578.0	-134.86
18579.0	-125.45
18580.0	-122.08
18581.0	-118.3
18582.0	-123.6
18583.0	-138.53
18584.0	-127.09
18585.0	-120.01
18586.0	-117.44
18587.0	-118.04
18588.0	-117.55
18589.0	-116.1
18590.0	-120.93
18591.0	-123.01
18592.0	-118.4
18593.0	-114.68
18594.0	-116.62
18595.0	-123.78
18596.0	-133.45
18597.0	-128.47
18598.0	-122.92
18599.0	-127.59
18600.0	-123.01
18601.0	-121.91
18602.0	-119.86
18603.0	-125.16
18604.0	-128.48
18605.0	-139.66
18606.0	-122.37
18607.0	-118.82
18608.0	-118.98
18609.0	-123.21
18610.0	-119.23
18611.0	-120.21
18612.0	-124.5
18613.0	-129.35
18614.0	-120.25
18615.0	-121.3
18616.0	-123.66
18617.0	-118.7
18618.0	-120.2
18619.0	-123.38
18620.0	-117.42
18621.0	-118.27
18622.0	-128.9
18623.0	-128.95
18624.0	-121.21
18625.0	-130.91
18626.0	-118.59
18627.0	-124.76
18628.0	-131.39
18629.0	-124.22
18630.0	-119.83
18631.0	-119.73
18632.0	-130.72
18633.0	-121.53
18634.0	-124.95
18635.0	-130.24
18636.0	-127.26
18637.0	-136.4
18638.0	-130.35
18639.0	-120.43
18640.0	-124.06
18641.0	-129.47
18642.0	-129.56
18643.0	-119.79
18644.0	-127.24
18645.0	-123.06
18646.0	-135.55
18647.0	-127.62
18648.0	-118.79
18649.0	-122.08
18650.0	-129.76
18651.0	-122.02
18652.0	-125.07
18653.0	-132.06
18654.0	-122.24
18655.0	-122.06
18656.0	-125.93
18657.0	-127.44
18658.0	-125.29
18659.0	-117.83
18660.0	-117.95
18661.0	-125.55
18662.0	-122.54
18663.0	-122.74
18664.0	-128.5
18665.0	-119.06
18666.0	-121.87
18667.0	-126.04
18668.0	-121.15
18669.0	-123.15
18670.0	-124.66
18671.0	-117.9
18672.0	-117.85
18673.0	-129.61
18674.0	-123.6
18675.0	-119.39
18676.0	-118.64
18677.0	-121.27
18678.0	-120.72
18679.0	-121.45
18680.0	-127.81
18681.0	-131.19
18682.0	-119.43
18683.0	-116.82
18684.0	-120.0
18685.0	-123.02
18686.0	-118.45
18687.0	-117.38
18688.0	-117.76
18689.0	-117.16
18690.0	-123.57
18691.0	-139.28
18692.0	-125.87
18693.0	-122.15
18694.0	-130.64
18695.0	-122.2
18696.0	-125.67
18697.0	-120.68
18698.0	-129.64
18699.0	-122.36
18700.0	-121.42
18701.0	-124.01
18702.0	-123.19
18703.0	-120.24
18704.0	-122.12
18705.0	-118.76
18706.0	-119.24
18707.0	-121.25
18708.0	-123.31
18709.0	-120.39
18710.0	-126.54
18711.0	-126.8
18712.0	-125.91
18713.0	-124.64
18714.0	-126.61
18715.0	-128.79
18716.0	-124.76
18717.0	-132.45
18718.0	-131.84
18719.0	-123.87
18720.0	-120.28
18721.0	-119.65
18722.0	-125.76
18723.0	-121.65
18724.0	-115.61
18725.0	-121.35
18726.0	-120.92
18727.0	-118.65
18728.0	-123.94
18729.0	-129.58
18730.0	-131.23
18731.0	-125.69
18732.0	-122.46
18733.0	-125.46
18734.0	-124.23
18735.0	-128.0
18736.0	-122.37
18737.0	-120.75
18738.0	-124.84
18739.0	-120.6
18740.0	-119.1
18741.0	-119.1
18742.0	-128.23
18743.0	-123.93
18744.0	-123.34
18745.0	-119.67
18746.0	-133.76
18747.0	-121.91
18748.0	-119.46
18749.0	-121.35
18750.0	-121.99
18751.0	-122.53
18752.0	-119.97
18753.0	-119.15
18754.0	-119.24
18755.0	-125.46
18756.0	-137.27
18757.0	-129.87
18758.0	-120.76
18759.0	-119.56
18760.0	-128.14
18761.0	-128.73
18762.0	-127.23
18763.0	-123.45
18764.0	-125.14
18765.0	-127.45
18766.0	-123.74
18767.0	-126.3
18768.0	-123.51
18769.0	-119.32
18770.0	-121.18
18771.0	-124.75
18772.0	-126.19
18773.0	-123.93
18774.0	-122.56
18775.0	-117.78
18776.0	-121.66
18777.0	-126.12
18778.0	-125.54
18779.0	-122.59
18780.0	-124.78
18781.0	-120.74
18782.0	-120.82
18783.0	-117.57
18784.0	-122.34
18785.0	-117.85
18786.0	-115.24
18787.0	-117.72
18788.0	-125.63
18789.0	-132.41
18790.0	-120.71
18791.0	-124.43
18792.0	-124.59
18793.0	-118.1
18794.0	-123.81
18795.0	-124.02
18796.0	-126.87
18797.0	-123.92
18798.0	-125.15
18799.0	-122.17
18800.0	-119.41
18801.0	-117.15
18802.0	-115.55
18803.0	-116.73
18804.0	-119.85
18805.0	-117.65
18806.0	-121.71
18807.0	-125.6
18808.0	-117.85
18809.0	-128.63
18810.0	-123.47
18811.0	-118.84
18812.0	-116.97
18813.0	-117.57
18814.0	-133.41
18815.0	-131.55
18816.0	-131.5
18817.0	-118.52
18818.0	-127.49
18819.0	-124.43
18820.0	-125.26
18821.0	-123.77
18822.0	-126.06
18823.0	-120.85
18824.0	-116.76
18825.0	-124.29
18826.0	-133.45
18827.0	-118.13
18828.0	-115.85
18829.0	-119.06
18830.0	-145.92
18831.0	-124.5
18832.0	-124.68
18833.0	-119.48
18834.0	-127.36
18835.0	-120.45
18836.0	-118.35
18837.0	-116.38
18838.0	-118.84
18839.0	-123.14
18840.0	-122.3
18841.0	-118.72
18842.0	-123.09
18843.0	-124.29
18844.0	-121.26
18845.0	-126.45
18846.0	-119.79
18847.0	-119.39
18848.0	-126.76
18849.0	-126.19
18850.0	-122.74
18851.0	-126.46
18852.0	-124.42
18853.0	-123.66
18854.0	-131.16
18855.0	-125.5
18856.0	-124.98
18857.0	-117.48
18858.0	-116.73
18859.0	-120.3
18860.0	-118.28
18861.0	-119.54
18862.0	-125.69
18863.0	-132.89
18864.0	-123.91
18865.0	-133.51
18866.0	-118.02
18867.0	-125.69
18868.0	-116.05
18869.0	-115.14
18870.0	-135.04
18871.0	-116.75
18872.0	-116.58
18873.0	-118.93
18874.0	-121.1
18875.0	-130.93
18876.0	-121.26
18877.0	-119.87
18878.0	-118.52
18879.0	-119.38
18880.0	-132.29
18881.0	-126.67
18882.0	-122.92
18883.0	-119.5
18884.0	-122.33
18885.0	-123.66
18886.0	-126.2
18887.0	-129.8
18888.0	-123.13
18889.0	-119.38
18890.0	-125.65
18891.0	-117.68
18892.0	-121.53
18893.0	-117.41
18894.0	-120.47
18895.0	-122.07
18896.0	-138.64
18897.0	-125.11
18898.0	-122.37
18899.0	-115.64
18900.0	-115.07
18901.0	-119.76
18902.0	-117.57
18903.0	-118.99
18904.0	-123.82
18905.0	-122.08
18906.0	-124.51
18907.0	-124.48
18908.0	-127.12
18909.0	-126.28
18910.0	-118.83
18911.0	-119.03
18912.0	-123.13
18913.0	-126.51
18914.0	-124.48
18915.0	-118.89
18916.0	-121.6
18917.0	-119.05
18918.0	-122.54
18919.0	-128.83
18920.0	-135.05
18921.0	-115.8
18922.0	-114.13
18923.0	-115.58
18924.0	-114.02
18925.0	-117.29
18926.0	-121.14
18927.0	-126.67
18928.0	-117.14
18929.0	-112.99
18930.0	-113.32
18931.0	-119.24
18932.0	-123.32
18933.0	-128.85
18934.0	-124.32
18935.0	-118.87
18936.0	-115.98
18937.0	-115.26
18938.0	-120.54
18939.0	-123.22
18940.0	-118.77
18941.0	-122.36
18942.0	-127.64
18943.0	-121.62
18944.0	-128.93
18945.0	-124.08
18946.0	-116.42
18947.0	-114.39
18948.0	-113.73
18949.0	-114.63
18950.0	-124.55
18951.0	-117.14
18952.0	-118.25
18953.0	-126.78
18954.0	-125.48
18955.0	-118.23
18956.0	-125.28
18957.0	-117.68
18958.0	-121.66
18959.0	-129.68
18960.0	-124.5
18961.0	-129.07
18962.0	-117.99
18963.0	-113.71
18964.0	-117.31
18965.0	-120.14
18966.0	-121.52
18967.0	-133.59
18968.0	-123.04
18969.0	-123.69
18970.0	-126.03
18971.0	-121.81
18972.0	-127.93
18973.0	-121.85
18974.0	-125.63
18975.0	-117.15
18976.0	-128.6
18977.0	-128.09
18978.0	-132.46
18979.0	-128.35
18980.0	-120.72
18981.0	-121.01
18982.0	-120.36
18983.0	-117.67
18984.0	-119.4
18985.0	-134.1
18986.0	-125.85
18987.0	-121.79
18988.0	-127.17
18989.0	-120.58
18990.0	-120.63
18991.0	-130.5
18992.0	-119.42
18993.0	-121.71
18994.0	-117.84
18995.0	-118.37
18996.0	-116.84
18997.0	-115.61
18998.0	-115.6
18999.0	-122.33
19000.0	-125.66
19001.0	-124.07
19002.0	-117.11
19003.0	-123.09
19004.0	-132.73
19005.0	-126.02
19006.0	-116.32
19007.0	-111.48
19008.0	-115.11
19009.0	-124.32
19010.0	-118.82
19011.0	-119.35
19012.0	-119.22
19013.0	-117.18
19014.0	-134.88
19015.0	-118.9
19016.0	-120.09
19017.0	-123.06
19018.0	-134.17
19019.0	-141.81
19020.0	-131.12
19021.0	-124.53
19022.0	-125.32
19023.0	-119.61
19024.0	-116.8
19025.0	-117.62
19026.0	-125.6
19027.0	-121.67
19028.0	-118.79
19029.0	-126.17
19030.0	-125.73
19031.0	-134.25
19032.0	-122.38
19033.0	-123.38
19034.0	-124.54
19035.0	-124.87
19036.0	-118.78
19037.0	-123.12
19038.0	-122.23
19039.0	-122.79
19040.0	-125.11
19041.0	-114.99
19042.0	-114.46
19043.0	-118.87
19044.0	-133.11
19045.0	-130.04
19046.0	-131.87
19047.0	-125.72
19048.0	-114.51
19049.0	-116.07
19050.0	-122.0
19051.0	-118.95
19052.0	-114.67
19053.0	-118.74
19054.0	-127.06
19055.0	-127.94
19056.0	-131.39
19057.0	-121.42
19058.0	-121.07
19059.0	-127.48
19060.0	-118.06
19061.0	-115.15
19062.0	-114.95
19063.0	-118.18
19064.0	-123.37
19065.0	-121.24
19066.0	-122.45
19067.0	-119.9
19068.0	-124.09
19069.0	-116.22
19070.0	-119.45
19071.0	-136.24
19072.0	-120.29
19073.0	-120.94
19074.0	-122.7
19075.0	-121.11
19076.0	-126.53
19077.0	-138.03
19078.0	-130.75
19079.0	-118.5
19080.0	-117.75
19081.0	-124.92
19082.0	-122.86
19083.0	-142.22
19084.0	-124.94
19085.0	-128.3
19086.0	-124.59
19087.0	-120.12
19088.0	-125.04
19089.0	-120.82
19090.0	-117.63
19091.0	-123.03
19092.0	-117.91
19093.0	-129.58
19094.0	-131.11
19095.0	-119.7
19096.0	-130.4
19097.0	-117.46
19098.0	-116.3
19099.0	-116.8
19100.0	-116.89
19101.0	-120.48
19102.0	-122.52
19103.0	-118.29
19104.0	-118.68
19105.0	-117.87
19106.0	-116.19
19107.0	-118.14
19108.0	-129.78
19109.0	-123.51
19110.0	-120.0
19111.0	-122.5
19112.0	-117.5
19113.0	-112.8
19114.0	-115.78
19115.0	-138.65
19116.0	-125.8
19117.0	-139.73
19118.0	-123.61
19119.0	-120.42
19120.0	-121.87
19121.0	-124.72
19122.0	-124.99
19123.0	-121.02
19124.0	-119.05
19125.0	-128.46
19126.0	-121.8
19127.0	-119.39
19128.0	-114.74
19129.0	-114.11
19130.0	-119.35
19131.0	-125.51
19132.0	-122.64
19133.0	-119.03
19134.0	-119.73
19135.0	-124.62
19136.0	-127.79
19137.0	-120.0
19138.0	-119.72
19139.0	-118.29
19140.0	-120.87
19141.0	-125.05
19142.0	-119.83
19143.0	-126.52
19144.0	-128.17
19145.0	-126.02
19146.0	-127.09
19147.0	-123.1
19148.0	-116.5
19149.0	-113.9
19150.0	-111.54
19151.0	-118.95
19152.0	-121.26
19153.0	-116.92
19154.0	-118.15
19155.0	-117.68
19156.0	-118.9
19157.0	-122.77
19158.0	-123.81
19159.0	-119.05
19160.0	-114.95
19161.0	-125.27
19162.0	-116.03
19163.0	-115.48
19164.0	-119.23
19165.0	-122.07
19166.0	-121.81
19167.0	-118.35
19168.0	-121.52
19169.0	-122.59
19170.0	-120.77
19171.0	-125.75
19172.0	-125.21
19173.0	-134.98
19174.0	-121.85
19175.0	-130.79
19176.0	-121.26
19177.0	-122.12
19178.0	-125.64
19179.0	-136.8
19180.0	-122.08
19181.0	-115.38
19182.0	-118.24
19183.0	-124.8
19184.0	-115.39
19185.0	-112.72
19186.0	-122.12
19187.0	-118.88
19188.0	-116.98
19189.0	-121.0
19190.0	-128.55
19191.0	-141.25
19192.0	-136.86
19193.0	-117.71
19194.0	-114.34
19195.0	-119.26
19196.0	-123.5
19197.0	-119.23
19198.0	-129.58
19199.0	-122.32
19200.0	-135.83
19201.0	-122.04
19202.0	-122.67
19203.0	-129.94
19204.0	-124.3
19205.0	-124.1
19206.0	-125.49
19207.0	-115.49
19208.0	-110.87
19209.0	-111.41
19210.0	-115.66
19211.0	-119.44
19212.0	-120.08
19213.0	-117.19
19214.0	-117.69
19215.0	-121.89
19216.0	-132.37
19217.0	-121.42
19218.0	-117.84
19219.0	-118.66
19220.0	-134.99
19221.0	-123.54
19222.0	-132.44
19223.0	-129.65
19224.0	-119.26
19225.0	-118.34
19226.0	-134.26
19227.0	-126.0
19228.0	-120.51
19229.0	-129.5
19230.0	-129.61
19231.0	-125.55
19232.0	-121.14
19233.0	-118.93
19234.0	-119.12
19235.0	-127.61
19236.0	-121.34
19237.0	-118.98
19238.0	-123.03
19239.0	-131.3
19240.0	-127.87
19241.0	-123.0
19242.0	-128.35
19243.0	-120.48
19244.0	-117.05
19245.0	-119.21
19246.0	-117.97
19247.0	-124.62
19248.0	-124.59
19249.0	-125.19
19250.0	-130.27
19251.0	-118.53
19252.0	-114.12
19253.0	-114.56
19254.0	-113.3
19255.0	-121.21
19256.0	-119.23
19257.0	-116.46
19258.0	-117.03
19259.0	-120.66
19260.0	-123.89
19261.0	-120.1
19262.0	-116.25
19263.0	-117.16
19264.0	-125.81
19265.0	-127.56
19266.0	-123.34
19267.0	-122.4
19268.0	-117.62
19269.0	-116.61
19270.0	-117.53
19271.0	-119.95
19272.0	-121.12
19273.0	-120.31
19274.0	-122.89
19275.0	-122.95
19276.0	-121.61
19277.0	-127.64
19278.0	-126.12
19279.0	-124.17
19280.0	-121.5
19281.0	-113.95
19282.0	-113.27
19283.0	-117.41
19284.0	-122.62
19285.0	-127.5
19286.0	-119.5
19287.0	-120.06
19288.0	-117.76
19289.0	-121.55
19290.0	-119.73
19291.0	-117.42
19292.0	-134.53
19293.0	-119.02
19294.0	-121.16
19295.0	-120.05
19296.0	-122.78
19297.0	-120.87
19298.0	-115.13
19299.0	-114.69
19300.0	-118.61
19301.0	-128.2
19302.0	-119.24
19303.0	-120.01
19304.0	-124.08
19305.0	-124.34
19306.0	-125.57
19307.0	-124.16
19308.0	-128.59
19309.0	-134.22
19310.0	-121.32
19311.0	-115.64
19312.0	-131.95
19313.0	-116.12
19314.0	-113.73
19315.0	-114.58
19316.0	-119.74
19317.0	-125.51
19318.0	-124.49
19319.0	-118.0
19320.0	-122.7
19321.0	-118.97
19322.0	-117.78
19323.0	-119.71
19324.0	-123.03
19325.0	-135.89
19326.0	-122.24
19327.0	-122.33
19328.0	-123.09
19329.0	-127.61
19330.0	-124.23
19331.0	-123.46
19332.0	-123.06
19333.0	-119.68
19334.0	-117.99
19335.0	-118.74
19336.0	-118.97
19337.0	-124.95
19338.0	-124.39
19339.0	-116.74
19340.0	-128.51
19341.0	-117.92
19342.0	-114.14
19343.0	-113.79
19344.0	-117.53
19345.0	-119.58
19346.0	-118.86
19347.0	-119.71
19348.0	-120.53
19349.0	-126.41
19350.0	-126.25
19351.0	-116.84
19352.0	-116.75
19353.0	-125.12
19354.0	-118.36
19355.0	-131.3
19356.0	-124.77
19357.0	-125.55
19358.0	-122.01
19359.0	-121.35
19360.0	-143.86
19361.0	-114.11
19362.0	-113.48
19363.0	-123.24
19364.0	-120.57
19365.0	-123.23
19366.0	-129.66
19367.0	-123.97
19368.0	-124.39
19369.0	-118.75
19370.0	-115.97
19371.0	-119.73
19372.0	-117.3
19373.0	-114.49
19374.0	-116.36
19375.0	-134.11
19376.0	-129.27
19377.0	-137.56
19378.0	-127.25
19379.0	-133.48
19380.0	-132.93
19381.0	-143.42
19382.0	-120.62
19383.0	-119.67
19384.0	-121.08
19385.0	-117.62
19386.0	-122.33
19387.0	-116.83
19388.0	-113.43
19389.0	-116.98
19390.0	-124.46
19391.0	-124.91
19392.0	-117.92
19393.0	-122.51
19394.0	-125.86
19395.0	-120.96
19396.0	-133.97
19397.0	-126.86
19398.0	-140.39
19399.0	-122.13
19400.0	-114.75
19401.0	-117.79
19402.0	-120.44
19403.0	-126.96
19404.0	-117.74
19405.0	-115.05
19406.0	-121.05
19407.0	-124.04
19408.0	-119.79
19409.0	-120.83
19410.0	-128.65
19411.0	-122.69
19412.0	-124.74
19413.0	-117.95
19414.0	-115.88
19415.0	-116.79
19416.0	-118.12
19417.0	-125.88
19418.0	-118.21
19419.0	-125.34
19420.0	-124.25
19421.0	-119.33
19422.0	-117.98
19423.0	-122.37
19424.0	-127.54
19425.0	-118.84
19426.0	-121.09
19427.0	-122.56
19428.0	-120.7
19429.0	-117.74
19430.0	-144.06
19431.0	-119.09
19432.0	-138.5
19433.0	-118.12
19434.0	-124.21
19435.0	-119.6
19436.0	-116.71
19437.0	-134.55
19438.0	-120.58
19439.0	-124.45
19440.0	-118.69
19441.0	-123.29
19442.0	-123.61
19443.0	-119.05
19444.0	-113.9
19445.0	-111.04
19446.0	-112.87
19447.0	-122.59
19448.0	-119.49
19449.0	-119.63
19450.0	-139.0
19451.0	-123.78
19452.0	-121.46
19453.0	-124.79
19454.0	-116.85
19455.0	-126.54
19456.0	-119.71
19457.0	-125.16
19458.0	-117.02
19459.0	-119.25
19460.0	-116.9
19461.0	-119.73
19462.0	-127.87
19463.0	-123.1
19464.0	-118.04
19465.0	-115.85
19466.0	-114.62
19467.0	-115.95
19468.0	-121.44
19469.0	-128.92
19470.0	-116.44
19471.0	-118.19
19472.0	-130.15
19473.0	-133.74
19474.0	-129.84
19475.0	-148.43
19476.0	-119.53
19477.0	-117.28
19478.0	-116.46
19479.0	-112.96
19480.0	-114.89
19481.0	-121.89
19482.0	-126.63
19483.0	-122.55
19484.0	-122.38
19485.0	-145.62
19486.0	-121.84
19487.0	-116.76
19488.0	-122.65
19489.0	-123.8
19490.0	-118.31
19491.0	-121.77
19492.0	-117.74
19493.0	-128.2
19494.0	-122.35
19495.0	-120.92
19496.0	-118.81
19497.0	-121.3
19498.0	-117.34
19499.0	-118.16
19500.0	-130.8
19501.0	-133.15
19502.0	-122.33
19503.0	-116.94
19504.0	-120.66
19505.0	-121.62
19506.0	-128.49
19507.0	-123.87
19508.0	-127.66
19509.0	-131.07
19510.0	-121.77
19511.0	-113.47
19512.0	-114.49
19513.0	-118.96
19514.0	-117.45
19515.0	-118.63
19516.0	-117.88
19517.0	-117.21
19518.0	-121.88
19519.0	-119.85
19520.0	-114.14
19521.0	-119.46
19522.0	-122.22
19523.0	-132.22
19524.0	-132.25
19525.0	-115.4
19526.0	-112.63
19527.0	-117.47
19528.0	-120.21
19529.0	-121.78
19530.0	-126.86
19531.0	-126.59
19532.0	-123.24
19533.0	-119.89
19534.0	-119.68
19535.0	-118.91
19536.0	-122.11
19537.0	-127.79
19538.0	-119.91
19539.0	-111.41
19540.0	-112.73
19541.0	-118.93
19542.0	-115.2
19543.0	-116.81
19544.0	-114.98
19545.0	-115.78
19546.0	-123.81
19547.0	-127.6
19548.0	-120.06
19549.0	-125.23
19550.0	-122.57
19551.0	-117.96
19552.0	-123.23
19553.0	-127.75
19554.0	-133.9
19555.0	-130.47
19556.0	-123.83
19557.0	-119.46
19558.0	-121.12
19559.0	-118.47
19560.0	-119.99
19561.0	-127.21
19562.0	-117.23
19563.0	-120.0
19564.0	-121.74
19565.0	-124.94
19566.0	-128.04
19567.0	-123.14
19568.0	-122.66
19569.0	-123.17
19570.0	-122.88
19571.0	-125.0
19572.0	-121.35
19573.0	-129.7
19574.0	-140.74
19575.0	-130.45
19576.0	-121.74
19577.0	-128.51
19578.0	-126.67
19579.0	-130.27
19580.0	-120.62
19581.0	-125.08
19582.0	-128.18
19583.0	-127.64
19584.0	-130.21
19585.0	-119.67
19586.0	-116.84
19587.0	-120.55
19588.0	-124.29
19589.0	-117.28
19590.0	-115.5
19591.0	-130.97
19592.0	-113.27
19593.0	-113.31
19594.0	-113.9
19595.0	-112.18
19596.0	-113.59
19597.0	-125.87
19598.0	-120.43
19599.0	-119.55
19600.0	-114.91
19601.0	-117.43
19602.0	-124.18
19603.0	-120.79
19604.0	-132.38
19605.0	-120.64
19606.0	-114.99
19607.0	-122.32
19608.0	-114.43
19609.0	-111.67
19610.0	-114.83
19611.0	-114.41
19612.0	-112.42
19613.0	-115.39
19614.0	-123.83
19615.0	-131.25
19616.0	-118.35
19617.0	-117.67
19618.0	-129.27
19619.0	-114.8
19620.0	-115.06
19621.0	-124.76
19622.0	-116.75
19623.0	-115.28
19624.0	-125.11
19625.0	-118.94
19626.0	-119.87
19627.0	-126.98
19628.0	-119.67
19629.0	-113.54
19630.0	-116.98
19631.0	-122.12
19632.0	-126.33
19633.0	-116.9
19634.0	-119.31
19635.0	-128.9
19636.0	-126.03
19637.0	-116.55
19638.0	-115.18
19639.0	-116.7
19640.0	-121.54
19641.0	-126.56
19642.0	-120.84
19643.0	-118.83
19644.0	-120.89
19645.0	-123.86
19646.0	-140.14
19647.0	-117.13
19648.0	-116.13
19649.0	-127.34
19650.0	-118.75
19651.0	-131.05
19652.0	-119.13
19653.0	-124.78
19654.0	-127.7
19655.0	-124.49
19656.0	-118.99
19657.0	-117.45
19658.0	-125.51
19659.0	-124.03
19660.0	-117.56
19661.0	-117.36
19662.0	-117.91
19663.0	-115.58
19664.0	-113.04
19665.0	-115.24
19666.0	-116.79
19667.0	-123.97
19668.0	-124.63
19669.0	-142.65
19670.0	-120.52
19671.0	-116.82
19672.0	-116.65
19673.0	-120.99
19674.0	-126.23
19675.0	-120.45
19676.0	-136.09
19677.0	-122.19
19678.0	-132.43
19679.0	-129.5
19680.0	-133.55
19681.0	-116.51
19682.0	-111.93
19683.0	-113.97
19684.0	-117.13
19685.0	-121.86
19686.0	-134.13
19687.0	-120.23
19688.0	-113.55
19689.0	-115.26
19690.0	-120.56
19691.0	-123.49
19692.0	-122.05
19693.0	-121.99
19694.0	-116.57
19695.0	-116.42
19696.0	-127.48
19697.0	-118.12
19698.0	-120.12
19699.0	-119.12
19700.0	-115.05
19701.0	-114.99
19702.0	-117.43
19703.0	-130.0
19704.0	-125.35
19705.0	-119.26
19706.0	-114.69
19707.0	-119.93
19708.0	-118.04
19709.0	-115.85
19710.0	-119.03
19711.0	-119.25
19712.0	-116.4
19713.0	-119.43
19714.0	-124.34
19715.0	-122.49
19716.0	-119.93
19717.0	-122.07
19718.0	-112.36
19719.0	-112.71
19720.0	-125.05
19721.0	-118.7
19722.0	-118.67
19723.0	-122.39
19724.0	-121.36
19725.0	-134.44
19726.0	-116.47
19727.0	-115.58
19728.0	-119.47
19729.0	-126.86
19730.0	-121.93
19731.0	-114.44
19732.0	-115.06
19733.0	-118.79
19734.0	-120.23
19735.0	-120.05
19736.0	-116.45
19737.0	-115.54
19738.0	-121.85
19739.0	-122.37
19740.0	-121.59
19741.0	-130.11
19742.0	-123.87
19743.0	-118.01
19744.0	-129.14
19745.0	-118.42
19746.0	-120.62
19747.0	-120.23
19748.0	-114.35
19749.0	-113.29
19750.0	-117.99
19751.0	-120.86
19752.0	-116.5
19753.0	-112.18
19754.0	-114.06
19755.0	-120.47
19756.0	-121.99
19757.0	-123.37
19758.0	-123.62
19759.0	-117.68
19760.0	-114.82
19761.0	-121.88
19762.0	-119.13
19763.0	-118.12
19764.0	-121.42
19765.0	-118.35
19766.0	-115.15
19767.0	-116.01
19768.0	-128.76
19769.0	-121.0
19770.0	-120.56
19771.0	-117.52
19772.0	-115.23
19773.0	-114.43
19774.0	-114.51
19775.0	-117.04
19776.0	-124.7
19777.0	-130.82
19778.0	-121.3
19779.0	-118.39
19780.0	-121.91
19781.0	-130.78
19782.0	-121.69
19783.0	-123.74
19784.0	-116.87
19785.0	-115.62
19786.0	-121.31
19787.0	-115.48
19788.0	-114.17
19789.0	-118.98
19790.0	-120.31
19791.0	-120.18
19792.0	-128.33
19793.0	-117.3
19794.0	-112.52
19795.0	-115.69
19796.0	-122.27
19797.0	-113.2
19798.0	-115.71
19799.0	-117.63
19800.0	-126.2
19801.0	-124.74
19802.0	-118.62
19803.0	-120.5
19804.0	-119.38
19805.0	-114.13
19806.0	-112.82
19807.0	-112.93
19808.0	-114.45
19809.0	-124.38
19810.0	-114.93
19811.0	-116.45
19812.0	-121.44
19813.0	-120.12
19814.0	-121.06
19815.0	-120.4
19816.0	-118.71
19817.0	-115.17
19818.0	-116.9
19819.0	-119.9
19820.0	-130.84
19821.0	-122.15
19822.0	-145.26
19823.0	-130.26
19824.0	-122.85
19825.0	-120.24
19826.0	-127.14
19827.0	-132.06
19828.0	-121.12
19829.0	-116.83
19830.0	-118.79
19831.0	-115.8
19832.0	-114.34
19833.0	-116.03
19834.0	-120.8
19835.0	-133.69
19836.0	-127.85
19837.0	-123.13
19838.0	-115.53
19839.0	-118.01
19840.0	-121.73
19841.0	-132.2
19842.0	-125.68
19843.0	-118.19
19844.0	-116.28
19845.0	-117.51
19846.0	-116.59
19847.0	-118.44
19848.0	-126.01
19849.0	-116.13
19850.0	-116.01
19851.0	-118.34
19852.0	-115.68
19853.0	-113.19
19854.0	-112.83
19855.0	-120.73
19856.0	-126.43
19857.0	-117.5
19858.0	-114.78
19859.0	-117.82
19860.0	-128.2
19861.0	-128.06
19862.0	-128.09
19863.0	-126.91
19864.0	-123.25
19865.0	-132.98
19866.0	-121.81
19867.0	-129.86
19868.0	-122.5
19869.0	-115.86
19870.0	-115.61
19871.0	-128.69
19872.0	-130.64
19873.0	-119.47
19874.0	-112.87
19875.0	-115.73
19876.0	-134.2
19877.0	-121.95
19878.0	-121.54
19879.0	-120.26
19880.0	-125.15
19881.0	-124.51
19882.0	-130.94
19883.0	-119.49
19884.0	-118.6
19885.0	-119.04
19886.0	-119.66
19887.0	-127.79
19888.0	-118.21
19889.0	-125.21
19890.0	-117.2
19891.0	-117.28
19892.0	-116.49
19893.0	-120.24
19894.0	-115.87
19895.0	-116.32
19896.0	-125.92
19897.0	-119.83
19898.0	-117.93
19899.0	-119.71
19900.0	-119.11
19901.0	-124.96
19902.0	-129.81
19903.0	-122.61
19904.0	-119.98
19905.0	-123.6
19906.0	-119.58
19907.0	-114.31
19908.0	-113.87
19909.0	-117.65
19910.0	-126.16
19911.0	-116.03
19912.0	-117.93
19913.0	-121.83
19914.0	-131.92
19915.0	-121.21
19916.0	-117.87
19917.0	-111.71
19918.0	-112.11
19919.0	-121.33
19920.0	-121.15
19921.0	-133.63
19922.0	-122.8
19923.0	-117.32
19924.0	-115.55
19925.0	-114.41
19926.0	-115.62
19927.0	-121.17
19928.0	-118.09
19929.0	-118.2
19930.0	-121.33
19931.0	-122.16
19932.0	-112.63
19933.0	-112.66
19934.0	-131.17
19935.0	-121.75
19936.0	-125.94
19937.0	-125.73
19938.0	-119.58
19939.0	-117.64
19940.0	-115.78
19941.0	-112.85
19942.0	-115.42
19943.0	-114.68
19944.0	-113.85
19945.0	-118.03
19946.0	-116.65
19947.0	-110.71
19948.0	-113.35
19949.0	-117.5
19950.0	-125.69
19951.0	-122.89
19952.0	-116.48
19953.0	-115.02
19954.0	-116.72
19955.0	-116.12
19956.0	-117.97
19957.0	-122.39
19958.0	-123.21
19959.0	-135.3
19960.0	-123.06
19961.0	-125.84
19962.0	-130.11
19963.0	-120.3
19964.0	-114.71
